PREFIXO SIGMA;NOME DA LINHA;SERVICO;LOCALIDADE;HORARIO;DIA_PARTIDA;TIPO_VEICULO;FREQUENCIA;LAT;LON;SENTIDO;SEQUENCIA
RJPI0213064;RIO DE JANEIRO(RJ) - TERESINA(PI);79041500;VITORIA;06:00;D+2;SEMI E CONV - MISTO 16;Terça;-20,32015379;-40,32220873;VOLTA;5
RJPI0213064;RIO DE JANEIRO(RJ) - TERESINA(PI);79041500;CAMPOS DOS GOYTACAZES;10:30;D+2;SEMI E CONV - MISTO 16;Terça;-21,75189863;-41,33047649;VOLTA;6
RJPI0213064;RIO DE JANEIRO(RJ) - TERESINA(PI);79041500;RIO DE JANEIRO;14:30;D+2;SEMI E CONV - MISTO 16;Terça;-22,87665212;-43,22787513;VOLTA;7
RJPI0213064;RIO DE JANEIRO(RJ) - TERESINA(PI);790141200;RIO DE JANEIRO;10:30;D+0;SEMI E CONV - MISTO 16;Domingo;-22,87665212;-43,22787513;IDA;1
RJPI0213064;RIO DE JANEIRO(RJ) - TERESINA(PI);790141200;CAMPOS DOS GOYTACAZES;15:10;D+0;SEMI E CONV - MISTO 16;Domingo;-21,75189863;-41,33047649;IDA;2
RJPI0213064;RIO DE JANEIRO(RJ) - TERESINA(PI);790141200;VITORIA;19:50;D+0;SEMI E CONV - MISTO 16;Domingo;-20,32015379;-40,32220873;IDA;3
RJPI0213064;RIO DE JANEIRO(RJ) - TERESINA(PI);790141200;ITABUNA;08:10;D+1;SEMI E CONV - MISTO 16;Domingo;-14,78903955;-39,27310895;IDA;4
RJPI0213064;RIO DE JANEIRO(RJ) - TERESINA(PI);790141200;FEIRA DE SANTANA;15:00;D+1;SEMI E CONV - MISTO 16;Domingo;-12,22928425;-38,9600331;IDA;5
RJPI0213064;RIO DE JANEIRO(RJ) - TERESINA(PI);790141200;PICOS;05:10;D+2;SEMI E CONV - MISTO 16;Domingo;-7,081373912;-41,46882671;IDA;6
RJPI0213064;RIO DE JANEIRO(RJ) - TERESINA(PI);790141200;TERESINA;11:50;D+2;SEMI E CONV - MISTO 16;Domingo;-5,086341952;-42,80527046;IDA;7
RJRN0213067;RIO DE JANEIRO(RJ) - CAICO(RN);7901320;RIO DE JANEIRO;13:20;D+0;SEMI E CONV - MISTO 16;Segunda;-22,87665212;-43,22787513;IDA;1
RJRN0213067;RIO DE JANEIRO(RJ) - CAICO(RN);7901320;CAMPOS DOS GOYTACAZES;18:00;D+0;SEMI E CONV - MISTO 16;Segunda;-21,75189863;-41,33047649;IDA;2
RJRN0213067;RIO DE JANEIRO(RJ) - CAICO(RN);7901320;VITORIA;22:40;D+0;SEMI E CONV - MISTO 16;Segunda;-20,32015379;-40,32220873;IDA;3
RJRN0213067;RIO DE JANEIRO(RJ) - CAICO(RN);7901320;ITABUNA;12:25;D+1;SEMI E CONV - MISTO 16;Segunda;-14,78903955;-39,27310895;IDA;4
RJRN0213067;RIO DE JANEIRO(RJ) - CAICO(RN);7901320;FEIRA DE SANTANA;20:20;D+1;SEMI E CONV - MISTO 16;Segunda;-12,22928425;-38,9600331;IDA;5
RJRN0213067;RIO DE JANEIRO(RJ) - CAICO(RN);7901320;PALMARES;08:55;D+2;SEMI E CONV - MISTO 16;Segunda;-8,6790825;-35,58833599;IDA;6
RJRN0213067;RIO DE JANEIRO(RJ) - CAICO(RN);7901320;ITABAIANA;13:05;D+2;SEMI E CONV - MISTO 16;Segunda;-7,3309315;-35,33753339;IDA;7
RJRN0213067;RIO DE JANEIRO(RJ) - CAICO(RN);7901320;CAMPINA GRANDE;14:30;D+2;SEMI E CONV - MISTO 16;Segunda;-7,22149704;-35,88385911;IDA;8
RJRN0213067;RIO DE JANEIRO(RJ) - CAICO(RN);7901320;PATOS;17:20;D+2;SEMI E CONV - MISTO 16;Segunda;-7,024491668;-37,27691334;IDA;9
RJRN0213067;RIO DE JANEIRO(RJ) - CAICO(RN);7901320;CAICO;18:50;D+2;SEMI E CONV - MISTO 16;Segunda;-6,459138831;-37,09648877;IDA;10
RJRN0213067;RIO DE JANEIRO(RJ) - CAICO(RN);79010700;CAICO;07:00;D+0;SEMI E CONV - MISTO 16;Quinta;-6,459138831;-37,09648877;VOLTA;1
RJRN0213067;RIO DE JANEIRO(RJ) - CAICO(RN);79010700;PATOS;09:10;D+0;SEMI E CONV - MISTO 16;Quinta;-7,024491668;-37,27691334;VOLTA;2
RJRN0213067;RIO DE JANEIRO(RJ) - CAICO(RN);79010700;CAMPINA GRANDE;13:20;D+0;SEMI E CONV - MISTO 16;Quinta;-7,22149704;-35,88385911;VOLTA;3
RJRN0213067;RIO DE JANEIRO(RJ) - CAICO(RN);79010700;ITABAIANA;14:50;D+0;SEMI E CONV - MISTO 16;Quinta;-7,3309315;-35,33753339;VOLTA;4
RJRN0213067;RIO DE JANEIRO(RJ) - CAICO(RN);79010700;PALMARES;19:30;D+0;SEMI E CONV - MISTO 16;Quinta;-8,6790825;-35,58833599;VOLTA;5
RJRN0213067;RIO DE JANEIRO(RJ) - CAICO(RN);79010700;FEIRA DE SANTANA;06:30;D+1;SEMI E CONV - MISTO 16;Quinta;-12,22928425;-38,9600331;VOLTA;6
RJRN0213067;RIO DE JANEIRO(RJ) - CAICO(RN);79010700;ITABUNA;11:50;D+1;SEMI E CONV - MISTO 16;Quinta;-14,78903955;-39,27310895;VOLTA;7
RJRN0213067;RIO DE JANEIRO(RJ) - CAICO(RN);79010700;VITORIA;03:30;D+2;SEMI E CONV - MISTO 16;Quinta;-20,32015379;-40,32220873;VOLTA;8
RJRN0213067;RIO DE JANEIRO(RJ) - CAICO(RN);79010700;CAMPOS DOS GOYTACAZES;06:30;D+2;SEMI E CONV - MISTO 16;Quinta;-21,75189863;-41,33047649;VOLTA;9
RJRN0213067;RIO DE JANEIRO(RJ) - CAICO(RN);79010700;RIO DE JANEIRO;11:00;D+2;SEMI E CONV - MISTO 16;Quinta;-22,87665212;-43,22787513;VOLTA;10
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);8941315;SAO PAULO;14:40;D+0;SEMI E CONV - MISTO 30L;Terça;-23,5673865;-46,57038318;IDA;1
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);8941315;OSASCO;15:20;D+0;SEMI E CONV - MISTO 30L;Terça;-23,533612;-46,78881014;IDA;2
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);8941315;CAMPINAS;16:40;D+0;SEMI E CONV - MISTO 30L;Terça;-22,9073425;-47,06015627;IDA;3
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);8941315;AMERICANA;17:15;D+0;SEMI E CONV - MISTO 30L;Terça;-22,7408835;-47,33036293;IDA;4
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);8941315;LIMEIRA;17:45;D+0;SEMI E CONV - MISTO 30L;Terça;-22,562194;-47,40193952;IDA;5
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);8941315;RIBEIRAO PRETO;22:25;D+0;SEMI E CONV - MISTO 30L;Terça;-21,1848345;-47,80547592;IDA;6
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);8941315;UBERABA;01:55;D+1;SEMI E CONV - MISTO 30L;Terça;-19,71353461;-47,9836249;IDA;7
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);8941315;UBERLANDIA;04:00;D+1;SEMI E CONV - MISTO 30L;Terça;-18,91899861;-48,27795018;IDA;8
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);8941315;GOIANIA;10:05;D+1;SEMI E CONV - MISTO 30L;Terça;-16,67330977;-49,25581428;IDA;9
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);8941315;ANAPOLIS;11:10;D+1;SEMI E CONV - MISTO 30L;Terça;-16,32882574;-48,9572179;IDA;10
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);8941315;BRASILIA;14:25;D+1;SEMI E CONV - MISTO 30L;Terça;-15,79408736;-47,88790548;IDA;11
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);8941315;BARREIRAS;01:40;D+2;SEMI E CONV - MISTO 30L;Terça;-12,14492489;-45,00416844;IDA;12
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);8941315;CRISTALANDIA DO PIAUI;05:00;D+2;SEMI E CONV - MISTO 30L;Terça;-10,64780375;-45,1860307;IDA;13
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);8941315;CORRENTE;05:35;D+2;SEMI E CONV - MISTO 30L;Terça;-10,44093604;-45,16331252;IDA;14
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);8941315;MONTE ALEGRE DO PIAUI;07:10;D+2;SEMI E CONV - MISTO 30L;Terça;-9,755833668;-45,29574022;IDA;15
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);8941315;BOM JESUS;09:45;D+2;SEMI E CONV - MISTO 30L;Terça;-9,070948984;-44,36052508;IDA;16
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);8941315;CRISTINO CASTRO;10:45;D+2;SEMI E CONV - MISTO 30L;Terça;-8,820186289;-44,22441475;IDA;17
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);8941315;ELISEU MARTINS;12:30;D+2;SEMI E CONV - MISTO 30L;Terça;-8,09646229;-43,66481113;IDA;18
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);8941315;CANTO DO BURITI;14:05;D+2;SEMI E CONV - MISTO 30L;Terça;-8,10823192;-42,94402102;IDA;19
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);8941315;ITAUEIRA;15:30;D+2;SEMI E CONV - MISTO 30L;Terça;-7,608116633;-43,02549651;IDA;20
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);8941315;FLORIANO;16:45;D+2;SEMI E CONV - MISTO 30L;Terça;-6,769672434;-43,02064474;IDA;21
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);89420900;FLORIANO;19:35;D+0;SEMI E CONV - MISTO 30L;Quarta;-6,769672434;-43,02064474;VOLTA;1
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);89420900;ITAUEIRA;21:05;D+0;SEMI E CONV - MISTO 30L;Quarta;-7,608116633;-43,02549651;VOLTA;2
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);89420900;CANTO DO BURITI;22:15;D+0;SEMI E CONV - MISTO 30L;Quarta;-8,10823192;-42,94402102;VOLTA;3
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);89420900;ELISEU MARTINS;23:35;D+0;SEMI E CONV - MISTO 30L;Quarta;-8,09646229;-43,66481113;VOLTA;4
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);89420900;CRISTINO CASTRO;01:35;D+1;SEMI E CONV - MISTO 30L;Quarta;-8,820186289;-44,22441475;VOLTA;5
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);89420900;BOM JESUS;02:20;D+1;SEMI E CONV - MISTO 30L;Quarta;-9,070948984;-44,36052508;VOLTA;6
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);89420900;MONTE ALEGRE DO PIAUI;05:10;D+1;SEMI E CONV - MISTO 30L;Quarta;-9,755833668;-45,29574022;VOLTA;7
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);89420900;CORRENTE;06:50;D+1;SEMI E CONV - MISTO 30L;Quarta;-10,44093604;-45,16331252;VOLTA;8
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);89420900;CRISTALANDIA DO PIAUI;07:25;D+1;SEMI E CONV - MISTO 30L;Quarta;-10,64780375;-45,1860307;VOLTA;9
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);89420900;BARREIRAS;11:00;D+1;SEMI E CONV - MISTO 30L;Quarta;-12,14492489;-45,00416844;VOLTA;10
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);89420900;BRASILIA;21:20;D+1;SEMI E CONV - MISTO 30L;Quarta;-15,79408736;-47,88790548;VOLTA;11
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);89420900;ANAPOLIS;00:15;D+2;SEMI E CONV - MISTO 30L;Quarta;-16,32882574;-48,9572179;VOLTA;12
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);89420900;GOIANIA;01:40;D+2;SEMI E CONV - MISTO 30L;Quarta;-16,67330977;-49,25581428;VOLTA;13
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);89420900;UBERLANDIA;07:45;D+2;SEMI E CONV - MISTO 30L;Quarta;-18,91899861;-48,27795018;VOLTA;14
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);89420900;UBERABA;10:00;D+2;SEMI E CONV - MISTO 30L;Quarta;-19,71353461;-47,9836249;VOLTA;15
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);89420900;RIBEIRAO PRETO;12:40;D+2;SEMI E CONV - MISTO 30L;Quarta;-21,1848345;-47,80547592;VOLTA;16
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);89420900;LIMEIRA;14:25;D+2;SEMI E CONV - MISTO 30L;Quarta;-22,562194;-47,40193952;VOLTA;17
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);89420900;AMERICANA;16:10;D+2;SEMI E CONV - MISTO 30L;Quarta;-22,7408835;-47,33036293;VOLTA;18
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);89420900;CAMPINAS;17:15;D+2;SEMI E CONV - MISTO 30L;Quarta;-22,9073425;-47,06015627;VOLTA;19
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);89420900;OSASCO;22:20;D+2;SEMI E CONV - MISTO 30L;Quarta;-23,533612;-46,78881014;VOLTA;20
SPPI0213061;SAO PAULO(SP) - FLORIANO(PI);89420900;SAO PAULO;22:25;D+2;SEMI E CONV - MISTO 30L;Quarta;-23,5673865;-46,57038318;VOLTA;21
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8491200;SAO PAULO;12:00;D+0;SEMI E CONV - MISTO 30L;Segunda;-23,5673865;-46,57038318;IDA;1
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8491200;SAO JOSE DOS CAMPOS;13:35;D+0;SEMI E CONV - MISTO 30L;Segunda;-23,1840615;-45,8841754;IDA;2
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8491200;LEOPOLDINA;21:30;D+0;SEMI E CONV - MISTO 30L;Segunda;-21,53072936;-42,64184413;IDA;3
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8491200;GOVERNADOR VALADARES;03:40;D+1;SEMI E CONV - MISTO 30L;Segunda;-18,8528824;-41,94708133;IDA;4
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8491200;TEOFILO OTONI;06:00;D+1;SEMI E CONV - MISTO 30L;Segunda;-17,86253981;-41,50963517;IDA;5
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8491200;ITAOBIM;08:00;D+1;SEMI E CONV - MISTO 30L;Segunda;-16,55952592;-41,49897698;IDA;6
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8491200;VITORIA DA CONQUISTA;12:00;D+1;SEMI E CONV - MISTO 30L;Segunda;-14,84800481;-40,83980954;IDA;7
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8491200;FEIRA DE SANTANA;18:45;D+1;SEMI E CONV - MISTO 30L;Segunda;-12,22928425;-38,9600331;IDA;8
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8491200;CANTO DO BURITI;08:45;D+2;SEMI E CONV - MISTO 30L;Segunda;-8,10823192;-42,94402102;IDA;9
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8491200;FLORIANO;11:05;D+2;SEMI E CONV - MISTO 30L;Segunda;-6,769672434;-43,02064474;IDA;10
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8491200;PICOS;14:20;D+2;SEMI E CONV - MISTO 30L;Segunda;-7,081373912;-41,46882671;IDA;11
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8491200;TERESINA;19:30;D+2;SEMI E CONV - MISTO 30L;Segunda;-5,086341952;-42,80527046;IDA;12
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8940800;TERESINA;08:00;D+0;SEMI E CONV - MISTO 30L;Quinta;-5,086341952;-42,80527046;VOLTA;1
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8940800;PICOS;13:00;D+0;SEMI E CONV - MISTO 30L;Quinta;-7,081373912;-41,46882671;VOLTA;2
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8940800;FLORIANO;15:50;D+0;SEMI E CONV - MISTO 30L;Quinta;-6,769672434;-43,02064474;VOLTA;3
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8940800;CANTO DO BURITI;18:30;D+0;SEMI E CONV - MISTO 30L;Quinta;-8,10823192;-42,94402102;VOLTA;4
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8940800;FEIRA DE SANTANA;09:50;D+1;SEMI E CONV - MISTO 30L;Quinta;-12,22928425;-38,9600331;VOLTA;5
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8940800;VITORIA DA CONQUISTA;16:00;D+1;SEMI E CONV - MISTO 30L;Quinta;-14,84800481;-40,83980954;VOLTA;6
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8940800;ITAOBIM;19:15;D+1;SEMI E CONV - MISTO 30L;Quinta;-16,55952592;-41,49897698;VOLTA;7
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8940800;TEOFILO OTONI;21:50;D+1;SEMI E CONV - MISTO 30L;Quinta;-17,86253981;-41,50963517;VOLTA;8
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8940800;GOVERNADOR VALADARES;02:30;D+2;SEMI E CONV - MISTO 30L;Quinta;-18,8528824;-41,94708133;VOLTA;9
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8940800;LEOPOLDINA;07:50;D+2;SEMI E CONV - MISTO 30L;Quinta;-21,53072936;-42,64184413;VOLTA;10
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8940800;SAO JOSE DOS CAMPOS;15:20;D+2;SEMI E CONV - MISTO 30L;Quinta;-23,1840615;-45,8841754;VOLTA;11
SPPI0213068;SAO PAULO(SP) - TERESINA(PI);8940800;SAO PAULO;16:40;D+2;SEMI E CONV - MISTO 30L;Quinta;-23,5673865;-46,57038318;VOLTA;12
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);89461440;SAO PAULO;12:00;D+0;SEMILEITO - MISTO 22 LUGARES;Quarta;-23,5673865;-46,57038318;IDA;1
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);89461440;SAO JOSE DOS CAMPOS;13:40;D+0;SEMILEITO - MISTO 22 LUGARES;Quarta;-23,1840615;-45,8841754;IDA;2
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);89461440;AFRANIO;03:20;D+2;SEMILEITO - MISTO 22 LUGARES;Quarta;-8,511091284;-41,00579734;IDA;3
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);89461440;PICOS;06:35;D+2;SEMILEITO - MISTO 22 LUGARES;Quarta;-7,081373912;-41,46882671;IDA;4
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);89461440;TERESINA;11:50;D+2;SEMILEITO - MISTO 22 LUGARES;Quarta;-5,086341952;-42,80527046;IDA;5
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);89461440;CAMPO MAIOR;13:05;D+2;SEMILEITO - MISTO 22 LUGARES;Quarta;-4,829113927;-42,1667446;IDA;6
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);89461440;PIRIPIRI;14:40;D+2;SEMILEITO - MISTO 22 LUGARES;Quarta;-4,276068693;-41,77850485;IDA;7
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);89461440;PARNAIBA;17:15;D+2;SEMILEITO - MISTO 22 LUGARES;Quarta;-2,903360145;-41,77817059;IDA;8
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600730;PARNAIBA;09:00;D+0;SEMILEITO - MISTO 22 LUGARES;Sábado;-2,903360145;-41,77817059;VOLTA;1
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600730;PIRIPIRI;11:55;D+0;SEMILEITO - MISTO 22 LUGARES;Sábado;-4,276068693;-41,77850485;VOLTA;2
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600730;CAMPO MAIOR;13:20;D+0;SEMILEITO - MISTO 22 LUGARES;Sábado;-4,829113927;-42,1667446;VOLTA;3
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600730;TERESINA;14:50;D+0;SEMILEITO - MISTO 22 LUGARES;Sábado;-5,086341952;-42,80527046;VOLTA;4
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600730;PICOS;20:05;D+0;SEMILEITO - MISTO 22 LUGARES;Sábado;-7,081373912;-41,46882671;VOLTA;5
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600730;AFRANIO;23:20;D+0;SEMILEITO - MISTO 22 LUGARES;Sábado;-8,511091284;-41,00579734;VOLTA;6
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600730;SAO JOSE DOS CAMPOS;13:05;D+2;SEMILEITO - MISTO 22 LUGARES;Sábado;-23,1840615;-45,8841754;VOLTA;7
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600730;SAO PAULO;14:15;D+2;SEMILEITO - MISTO 22 LUGARES;Sábado;-23,5673865;-46,57038318;VOLTA;8
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600900;PARNAIBA;07:30;D+0;SEMI E CONV - MISTO 16;Quarta;-2,903360145;-41,77817059;VOLTA;1
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600900;PIRIPIRI;09:30;D+0;SEMI E CONV - MISTO 16;Quarta;-4,276068693;-41,77850485;VOLTA;2
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600900;CAMPO MAIOR;12:00;D+0;SEMI E CONV - MISTO 16;Quarta;-4,829113927;-42,1667446;VOLTA;3
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600900;TERESINA;14:05;D+0;SEMI E CONV - MISTO 16;Quarta;-5,086341952;-42,80527046;VOLTA;4
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600900;CANTO DO BURITI;22:15;D+0;SEMI E CONV - MISTO 16;Quarta;-8,10823192;-42,94402102;VOLTA;5
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600900;BOM JESUS;02:20;D+1;SEMI E CONV - MISTO 16;Quarta;-9,070948984;-44,36052508;VOLTA;6
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600900;CORRENTE;06:50;D+1;SEMI E CONV - MISTO 16;Quarta;-10,44093604;-45,16331252;VOLTA;7
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600900;BARREIRAS;11:00;D+1;SEMI E CONV - MISTO 16;Quarta;-12,14492489;-45,00416844;VOLTA;8
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600900;BRASILIA;21:30;D+1;SEMI E CONV - MISTO 16;Quarta;-15,79408736;-47,88790548;VOLTA;9
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600900;ANAPOLIS;00:15;D+2;SEMI E CONV - MISTO 16;Quarta;-16,32882574;-48,9572179;VOLTA;10
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600900;GOIANIA;01:40;D+2;SEMI E CONV - MISTO 16;Quarta;-16,67330977;-49,25581428;VOLTA;11
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600900;UBERLANDIA;07:45;D+2;SEMI E CONV - MISTO 16;Quarta;-18,91899861;-48,27795018;VOLTA;12
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600900;UBERABA;10:00;D+2;SEMI E CONV - MISTO 16;Quarta;-19,71353461;-47,9836249;VOLTA;13
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600900;RIBEIRAO PRETO;12:40;D+2;SEMI E CONV - MISTO 16;Quarta;-21,1848345;-47,80547592;VOLTA;14
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600900;LIMEIRA;15:25;D+2;SEMI E CONV - MISTO 16;Quarta;-22,562194;-47,40193952;VOLTA;15
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600900;AMERICANA;16:10;D+2;SEMI E CONV - MISTO 16;Quarta;-22,7408835;-47,33036293;VOLTA;16
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600900;CAMPINAS;17:15;D+2;SEMI E CONV - MISTO 16;Quarta;-22,9073425;-47,06015627;VOLTA;17
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600900;OSASCO;22:20;D+2;SEMI E CONV - MISTO 16;Quarta;-23,533612;-46,78881014;VOLTA;18
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894600900;SAO PAULO;22:25;D+2;SEMI E CONV - MISTO 16;Quarta;-23,5673865;-46,57038318;VOLTA;19
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894614400;SAO PAULO;14:40;D+0;SEMI E CONV - MISTO 16;Terça;-23,5673865;-46,57038318;IDA;1
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894614400;OSASCO;15:20;D+0;SEMI E CONV - MISTO 16;Terça;-23,533612;-46,78881014;IDA;2
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894614400;SAO JOSE DOS CAMPOS;15:35;D+0;SEMI E CONV - MISTO 16;Terça;-23,1840615;-45,8841754;IDA;3
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894614400;CAMPINAS;16:40;D+0;SEMI E CONV - MISTO 16;Terça;-22,9073425;-47,06015627;IDA;4
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894614400;AMERICANA;17:15;D+0;SEMI E CONV - MISTO 16;Terça;-22,7408835;-47,33036293;IDA;5
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894614400;LIMEIRA;17:45;D+0;SEMI E CONV - MISTO 16;Terça;-22,562194;-47,40193952;IDA;6
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894614400;RIBEIRAO PRETO;22:25;D+0;SEMI E CONV - MISTO 16;Terça;-21,1848345;-47,80547592;IDA;7
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894614400;UBERABA;01:55;D+1;SEMI E CONV - MISTO 16;Terça;-19,71353461;-47,9836249;IDA;8
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894614400;UBERLANDIA;04:00;D+1;SEMI E CONV - MISTO 16;Terça;-18,91899861;-48,27795018;IDA;9
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894614400;GOIANIA;10:05;D+1;SEMI E CONV - MISTO 16;Terça;-16,67330977;-49,25581428;IDA;10
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894614400;ANAPOLIS;11:10;D+1;SEMI E CONV - MISTO 16;Terça;-16,32882574;-48,9572179;IDA;11
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894614400;BRASILIA;14:25;D+1;SEMI E CONV - MISTO 16;Terça;-15,79408736;-47,88790548;IDA;12
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894614400;BARREIRAS;01:40;D+2;SEMI E CONV - MISTO 16;Terça;-12,14492489;-45,00416844;IDA;13
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894614400;CORRENTE;05:35;D+2;SEMI E CONV - MISTO 16;Terça;-10,44093604;-45,16331252;IDA;14
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894614400;BOM JESUS;09:45;D+2;SEMI E CONV - MISTO 16;Terça;-9,070948984;-44,36052508;IDA;15
